nct_id,title,status,risk_label,risk_group,phase,study_type,sponsor_class,sex,enrollment_type,enrollment_count,log_enrollment_count,num_conditions,num_interventions,num_locations,num_countries,eligibility_text_length,brief_summary_length,start_year,has_placebo,adult_only,phase_missing,maximum_age_missing,locations_missing,interventions_missing
NCT07258446,PRAME Immunohistochemistry-Guided Slow Mohs Micrographic Surgery for the Treatment of Stage 0 to IIc Cutaneous Melanoma,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,36.0,3.6109179126442243,3,2,1,1,677,984,2025.0,0,1,1,0,0,0
NCT05168904,"A Study to Investigate Fadraciclib (CYC065), in Subjects With Leukemia or Myelodysplastic Syndrome (MDS)",SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,210.0,5.351858133476067,2,1,2,1,3765,368,2021.0,0,1,0,0,0,0
NCT05138458,A Study of MT-101 in Subjects With CD5+ Relapsed/Refractory TCL,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,40.0,3.713572066704308,5,2,6,1,1569,379,2021.0,0,1,0,0,0,0
NCT04607343,Clinical Trial of a Rehabilitation Device Based on Electrostimulation for Obstructive Sleep Apnoea,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,17.0,2.8903717578961645,1,1,2,1,2550,1193,2026.0,0,1,1,0,0,0
NCT06246344,Adaptive Boost Radiotherapy to Primary Lesions and Positive Nodes in the Neoadjuvant Treatment of Locally Advanced Rectal Cancer,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,128.0,4.859812404361672,1,5,1,1,1460,297,2023.0,0,1,1,0,0,0
NCT06102434,Safety Profile of Psilocybin for Cocaine Use Disorder,SUSPENDED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,10.0,2.3978952727983707,1,1,1,1,1693,1239,2029.0,0,1,0,0,0,0
NCT06081868,RCT on Effectiveness of Oral Health Preventive Programmes in School Children in Uganda,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,610.0,6.415096959171596,6,2,1,1,495,1863,2023.0,0,0,1,0,0,0
NCT05089461,A Study to Evaluate the Cardiac Safety of Mitoxantrone Hydrochloride Liposome Injection in the Treatment of Advanced Malignant Tumor,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,120.0,4.795790545596741,1,1,1,1,3151,209,2022.0,0,1,0,0,0,0
NCT03928769,"PROGENitors, TELomeres and ARTerial Aging",SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,0,1,1,619,2590,2019.0,0,1,1,0,0,0
NCT04929041,Testing the Addition of Radiation Therapy to the Usual Treatment (Immunotherapy With or Without Chemotherapy) for Advanced Stage Non-small Cell Lung Cancer Patients Who Are PD-L1 Negative,SUSPENDED,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,NIH,ALL,ESTIMATED,427.0,6.059123195581797,6,10,170,1,4844,1005,2022.0,0,1,0,0,0,0
NCT03143790,Ekstracorporal Shock Wave Therapy as a Treatment for Erectile Dysfunction in Men After Prostatectomy,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,MALE,ESTIMATED,18.0,2.9444389791664403,1,1,1,1,208,307,2014.0,0,1,1,0,0,0
NCT00865488,Evaluation of Adhexil Safety and Efficacy in Prevention and/or Reduction of Adhesions in Gynecological Surgery,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,FEMALE,ESTIMATED,80.0,4.394449154672439,3,1,5,5,783,187,2009.0,0,1,0,0,0,0
NCT00353444,Transcranial Doppler Measurement and Prognosis in Moderate Head Injury,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,MISSING,70.0,4.2626798770413155,1,0,1,1,763,246,2006.0,0,0,1,0,0,0
NCT04946864,"A Study to Investigate the Safety, Tolerability, of APG-2575 as a Single Agent or in Combination for Breast Cancer",SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,65.0,4.189654742026425,2,2,7,2,5638,317,2021.0,0,1,0,0,0,0
NCT00991744,Liposomal Cytarabine for Central Nervous System (CNS)-Treatment in High-risk Acute Lymphoblastic Leukemia (ALL),SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,2,5,5,535,290,2009.0,0,0,0,0,0,0
NCT04330300,Coronavirus (COVID-19) ACEi/ARB Investigation,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ESTIMATED,2414.0,7.789454566086673,2,4,1,1,769,1856,2020.0,0,1,0,0,0,0
NCT02629471,Study of the Effects of Light Flashes on the Visual System,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,60.0,4.110873864173311,1,1,1,1,308,1695,2017.0,0,1,1,0,0,0
NCT04327557,Childbirth Education Pilot Study,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,60.0,4.110873864173311,2,2,1,1,1410,1408,2019.0,0,1,1,0,0,0
NCT07268092,Porcine Extracellular Matrix Nerve Wrap in Neck Dissection for Head and Neck Cancer,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,74.0,4.31748811353631,3,1,1,1,672,315,2021.0,0,1,1,0,0,0
NCT01636336,Effects of Progesterone on Smoked Nicotine Induced Changes in Hormones and Subjective Ratings of Stimulant Drug Effects,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,45.0,3.828641396489095,1,2,1,1,2067,320,2008.0,0,1,1,0,0,0
NCT07011771,A Clinical Trial of CAP-003 Gene Therapy in Adult Patients With GBA1 Associated Parkinson's Disease,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,31.0,3.4657359027997265,1,2,6,1,1592,362,2025.0,0,1,0,0,0,0
NCT05165732,"Safety and Immunogenicity Study of Booster Vaccination With COVID-19 Vaccine (Vero Cell),Inactivated From Different Manufactures for Prevention of COVID-19",SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,480.0,6.175867270105761,1,3,1,1,2638,457,2022.0,0,1,0,0,0,0
NCT03547063,Responses to Appetite and Taste in the Brain Circuits That Control Eating Behaviour,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,75.0,4.330733340286331,1,0,1,1,2240,339,2018.0,0,1,1,0,0,0
NCT07529535,A First-in-Human Study of ALK-N001 for Injection in Patients With Advanced Solid Tumors,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,16.0,2.833213344056216,1,1,2,1,8339,573,2025.0,0,1,0,0,0,0
NCT05076591,"IMM2902, a HER2/SIRPα Bispecific MAb-Trap Antibody-receptor Fusion Protein, in Patients with HER2-expressing Advanced Solid Tumors",SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,135.0,4.912654885736052,3,1,3,1,6496,343,2022.0,0,1,0,0,0,0
NCT06655649,Impact of Exogenous Ketones on Sleep Disruption in Vulnerable Populations,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,2,1,1,1,1272,1013,2025.0,1,1,0,0,0,0
NCT04845685,"A Study to Evaluate Continuous Glucose Monitor in Hospitalized, Post-operative Patients With Diabetes Mellitus",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,1,1,1,1,854,216,2026.0,0,1,1,0,0,0
NCT05888025,MBCT-T for Preoperative Pain Catastrophizing and Pain Outcomes After Spine Surgery,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,25.0,3.258096538021482,1,1,2,1,601,370,2020.0,0,1,1,0,0,0
NCT05662826,Avatar-based Social Physical Activity,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,24.0,3.2188758248682006,1,1,1,1,1016,278,2023.0,0,0,1,0,0,0
NCT03172897,Low-dose Dexmedetomidine in Mechanically Ventilated ICU Patients,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ESTIMATED,260.0,5.564520407322694,5,2,1,1,833,844,2017.0,1,1,0,0,0,0
NCT01519843,Post Stroke Motor Learning,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,2,2,1,1,355,263,2010.0,0,1,1,0,0,0
NCT03066908,Sinopsys Lacrimal Stent Study for Patients With Chronic Sinusitis or CRS,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,4.0,1.6094379124341003,1,1,6,1,6150,271,2017.0,0,1,1,0,0,0
NCT04753060,Hair Cycle Modulation To Promote Human Wound Healing,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,11.0,2.4849066497880004,1,1,1,1,704,1507,2019.0,0,1,1,0,0,0
NCT01794559,Study to Evaluate the Safety and Efficacy of PEER Interactive Versus Treatment as Usual in Subjects With a Primary Diagnosis of Depression,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,1922.0,7.56164174558878,1,1,2,1,1601,611,2013.0,0,1,1,0,0,0
NCT01086982,Pharmacodynamics Of Product Octreotide Acetate Lar 30 Mg Compared To Product Sandostatin LAR ®,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,16.0,2.833213344056216,1,2,1,1,1203,406,2010.0,0,1,0,0,0,0
NCT02718053,Reliability of Spasticity Measurement With Lokomat,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,1,2,1,1,145,94,2015.0,0,1,1,0,0,0
NCT01974479,Pilot Study of Redirected Haploidentical Natural Killer Cell Infusions for B-Lineage Acute Lymphoblastic Leukemia,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,1,1,1,1,2074,1806,2013.0,0,0,0,0,0,0
NCT05913050,Predicting ROtator Cuff Tears Outcomes After Physical Therapy Treatment,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,386.0,5.958424693029782,1,2,1,1,1071,259,2024.0,0,1,1,0,0,0
NCT03647891,Impact of Early Diagnosis and Treatment of OSA on Hospital Readmission in Hospitalized Cardiac Patients,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,150.0,5.017279836814924,4,1,1,1,1318,221,2023.0,0,1,1,0,0,0
NCT03502499,Half-normal Saline in Idiopathic Left Ventricular Outflow Tract Arrhythmias Ablation,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,1,2,2,1,938,351,2018.0,0,1,1,0,0,0
NCT05669352,A Study of Oral IRAK-4 Inhibitor CA-4948 in Combination With Pembrolizumab and Stereotactic Radiosurgery in Patients With Melanoma Brain Metastases,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,29.0,3.4011973816621555,1,2,1,1,9933,770,2025.0,0,1,0,0,0,0
NCT04669652,Evaluating Piezo-ICSI. - The EPI Study.,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,265.0,5.583496308781699,2,1,2,1,803,2047,2023.0,0,0,1,0,0,0
NCT05204147,Actinium 225 Labeled Anti-CEA Antibody (Ac225-DOTA-M5A) for the Treatment of CEA Producing Advanced or Metastatic Cancers,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,2,2,1,1,3764,406,2022.0,0,1,0,0,0,0
NCT03921216,Cholesterol Metabolism in Plasma and Interstitial Fluid Among Subjects Undergoing Hemodialysis.,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,3,0,1,1,519,1076,2019.0,0,1,1,0,0,0
NCT01438684,The Impact of RPh201 on Chronic Vegetative State (CVS): fMRI Study,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,10.0,2.3978952727983707,1,2,1,1,159,183,2012.0,0,1,0,0,0,0
NCT05795855,An Adaptive Prenatal Intervention to Increase Childhood Vaccinations,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,770.0,6.647688373563329,1,1,1,1,804,239,2024.0,0,0,1,0,0,0
NCT02935478,Bariatric Embolization of Arteries in Obese Patients With HCC to Allow Salvage Liver Transplantation,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,8.0,2.1972245773362196,7,1,1,1,2222,775,2017.0,0,1,1,0,0,0
NCT04493528,Needle-free Dental Anesthesia,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,2,2,1,1,249,1880,2019.0,0,1,1,0,0,0
NCT05443503,Stanford Spine Keeper - Managing Your Low Back Pain,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,500000.0,13.122365377402328,1,1,1,1,619,616,2026.0,0,1,1,0,0,0
NCT01959373,Dysfunctions and Plasticity Mechanisms of Motor System Assessed by Cortico-cortical and Cortico-muscular Coherence Analysis in Amyotrophic Lateral Sclerosis,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,1,2,1,1,1551,1450,2013.0,0,1,1,0,0,0
NCT04985370,PNE Plus Exercise Versus Exercise for Chronic Rotator Cuff Tendinopathy,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,52.0,3.970291913552122,1,2,1,1,691,288,2021.0,0,1,1,0,0,0
NCT00470756,Forefoot Adduction (FFA) in Infants and Toddlers. Differences of Neuromuscular Activity.,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,1,1,1,1,222,1570,2008.0,0,0,1,0,0,0
NCT01580631,Narrow Band Imaging Project on Barrett's Esophagus,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,2,0,4,3,1621,1270,2012.0,0,1,1,0,0,0
NCT01545973,Understanding the Physiological Implications of Scanning Kelvin Probe Measurements,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,24.0,3.2188758248682006,2,1,1,1,405,149,2011.0,0,1,1,0,0,0
NCT03337256,Direct Discharge of Patients With Upper Gastrointestinal Bleeding From the Emergency Department After Endoscopy,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,762.0,6.637258031284457,1,1,2,1,680,696,2015.0,0,1,1,0,0,0
NCT06108869,Improving Health and Wellbeing for People Diagnosed With Chronic Spontaneous Urticaria (CSU),SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,2,1,1,144,687,2022.0,0,1,1,0,0,0
NCT04761705,Safety and Efficacy Study of JV-GL1 in Patients With Open-Angle Glaucoma or Ocular Hypertension,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,70.0,4.2626798770413155,2,2,1,1,100,151,2021.0,0,1,0,0,0,0
NCT06600620,Intelligent Monitoring to Predict Atrial Fibrillation,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER_GOV,ALL,ESTIMATED,1200.0,7.0909098220799835,3,1,2,1,979,366,2024.0,0,1,1,0,0,0
NCT05130151,Using Mobile Technology to Prevent HIV and Related Youth Health Problems,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,200.0,5.303304908059076,1,1,1,1,1636,2579,2023.0,0,0,1,0,0,0
NCT00324831,"GM-CSF With or Without Vaccine Therapy After Combination Chemotherapy and Rituximab as First-Line Therapy in Treating Patients With Stage II, Stage III, or Stage IV Diffuse Large B-Cell Lymphoma",SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,480.0,6.175867270105761,1,18,2,1,1462,1319,,1,1,0,0,0,0
NCT02465008,Analgesic Effect of Levobupivacaine in Breast Augmentation,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,66.0,4.204692619390966,1,2,0,0,472,158,,1,1,0,0,0,0
NCT04669860,Evaluating the Bacterial and Fungal Microbiome in Patients With Calcium Oxalate Urolithiasis and Renal Cell Carcinoma,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,90.0,4.51085950651685,2,0,1,1,1249,153,2021.0,0,1,1,0,0,0
NCT05128513,Delipid Extracorporeal Lipoprotein Filter From Plasma (DELP) for Acute Hemorrhagic Stroke,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,356.0,5.877735781779639,1,1,1,1,1329,643,2022.0,0,1,1,0,0,0
NCT04419779,Evaluation of the Efficacy and Safety of DMR Using the Revita® in Subjects With Inadequately Controlled Type 2 Diabetes,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,320.0,5.771441123130016,1,2,58,7,10157,662,2021.0,0,1,1,0,0,0
NCT02651480,A Nutritional Intervention in Police Officers,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,3,2,1,1,1136,132,2016.0,0,1,1,0,0,0
NCT04926662,Understanding Rural Patient and Provide Preferences for Mobile Lung Cancer Screening Clinics,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,320.0,5.771441123130016,1,0,1,1,180,197,2021.0,0,1,1,0,0,0
NCT03888027,WalkMORE: A Volunteer-driven Walking Intervention,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,800.0,6.68586094706836,3,1,1,1,859,1704,2019.0,0,1,1,0,0,0
NCT04738136,"Safety, Tolerability and Efficacy Of S-1226 in Moderate Severity Covid-19 Bronchiolitis/Pneumonia",SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,2,1,1,1,2257,498,2021.0,0,1,0,0,0,0
NCT03575611,Stereotactic Body Radiation Therapy in Treating Patients With Oligometastatic Renal Cell Carcinoma,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,123.0,4.820281565605037,2,6,1,1,4278,422,2018.0,0,1,0,0,0,0
NCT04137692,Red Blood Cell Exchange Transfusion as a Novel Treatment for GLUT1 Deficiency Syndrome,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,12.0,2.5649493574615367,2,1,1,1,2064,1107,2027.0,0,0,1,0,0,0
NCT00529945,"PFx Closure System in Subjects With Cryptogenic Stroke, TIA, Migraine or Decompression Illness",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,200.0,5.303304908059076,5,1,1,1,351,247,2007.0,0,1,1,0,0,0
NCT04946136,Gait Modification and Knee Joint Load,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,16.0,2.833213344056216,1,1,1,1,698,161,2021.0,0,1,1,0,0,0
NCT04603781,CBD Oil for Reducing Emotional Impact of COVID-19,SUSPENDED,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,ALL,ESTIMATED,200.0,5.303304908059076,6,4,1,1,1290,412,2020.0,1,1,0,0,0,0
NCT04840472,Study Evaluating 111In-Panitumumab for Nodal Staging in Head and Neck Cancer,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,28.0,3.367295829986474,1,2,1,1,1459,412,2021.0,0,1,0,0,0,0
NCT03253575,CANscriptTM Clinical Outcomes in a Real-World Setting (ANCERS)-2,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ESTIMATED,800.0,6.68586094706836,1,1,30,1,4123,1000,2017.0,0,1,1,0,0,0
NCT05084612,Comparison Between a Two Person Insertion With Lateral Rotation Technique of LMA and the Classic Technique,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,160.0,5.081404364984463,1,2,1,1,385,642,2021.0,0,1,1,0,0,0
NCT00828100,Comparison of Fluid Rapid Influenza and BinaxNOW Influenza A & B,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,650.0,6.478509642208569,1,2,2,1,1740,207,2009.0,0,0,0,0,0,0
NCT03500081,Solid Tumor Imaging MR-Linac (STIM Study),SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,295.0,5.69035945432406,1,1,1,1,1080,530,2017.0,0,1,1,0,0,0
NCT00209677,Phase I/II Study of Oral S-1 Plus Gemcitabine in Patients With Metastatic Pancreatic Cancer,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,2,1,1,1475,229,2004.0,0,1,0,0,0,0
NCT00990444,A Two Part Study of Peroral Insulin in Type 2 Diabetes,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,32.0,3.4965075614664802,1,1,1,1,3981,1509,2009.0,1,1,0,0,0,0
NCT02237352,Mechanisms of Diabetic Nephropathy in Ecuador,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,10064.0,9.216819338073892,5,0,1,1,516,2479,2014.0,0,1,1,0,0,0
NCT05731206,Hypoallergenicity of a Hydrolyzed Protein Infant Formula,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,29.0,3.4011973816621555,1,2,1,1,2427,140,2024.0,0,0,1,0,0,0
NCT02916485,Safety and Clinical Performance of a Sirolimus-eluting Absorbable Metal Scaffold,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,100.0,4.61512051684126,1,1,1,1,3874,197,2017.0,0,1,1,0,0,0
NCT01679132,BAROSTIM NEO Hypertension Pivotal Trial,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,10.0,2.3978952727983707,1,1,11,1,369,220,2013.0,0,1,1,0,0,0
NCT04874532,A Study to Improve Diabetes Management Among Adults Experiencing Severe Hypoglycemia,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,150.0,5.017279836814924,4,2,1,1,1010,449,2021.0,0,1,1,0,0,0
NCT03859752,TR1801-ADC in Patients With Tumors That Express c-Met,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,15.0,2.772588722239781,1,1,4,1,2344,153,2019.0,0,1,0,0,0,0
NCT03439358,Magnesium for Shivering in Epidural Lidocaine Deliveries,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,90.0,4.51085950651685,1,2,1,1,1117,249,2018.0,0,1,1,0,0,0
NCT03670914,Diagnosis of Sleep-Related Respiratory Disorders in Patients With Narcotic Medications,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,200.0,5.303304908059076,2,1,1,1,668,468,2019.0,0,1,1,0,0,0
NCT06185478,Prostate Diffusion Imaging With Distortion Correction,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,MALE,ESTIMATED,70.0,4.2626798770413155,1,1,1,1,405,696,2024.0,0,1,1,0,0,0
NCT03163459,Short-duration Selective Brain Cooling for Patients Undergoing Mechanical Thrombectomy,SUSPENDED,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,ALL,ESTIMATED,120.0,4.795790545596741,2,2,1,1,2251,170,2018.0,0,1,0,0,0,0
NCT03722186,"Safety, Tolerability and Pharmacokinetics/Pharmacodynamics (PK/PD) of SHR-1603 in Subjects With Advanced Malignancies",SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,128.0,4.859812404361672,6,1,1,1,1226,243,2018.0,0,1,0,0,0,0
NCT05797870,Selective Internal Radiation Therapy and 188Re-SSS Lipiodol Treatment for Liver Cancer (Lip-Re2),SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,16.0,2.833213344056216,1,1,1,1,1896,181,2024.0,0,1,0,0,0,0
NCT05094583,The SmokeFree App Smoking Cessation Study,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,4,1,1,1,434,1742,2019.0,0,1,1,0,0,0
NCT04929340,Prevention of Recurrent Caries With Lactobacilli PRECAL,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,70.0,4.2626798770413155,1,2,3,1,553,749,2017.0,1,0,1,0,0,0
NCT06653010,Universal CAR-T Cells (REVO-UWD-01) for Metastatic Colorectal Cancer,SUSPENDED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,2,1,2,1,5705,245,2024.0,0,1,0,0,0,0
NCT01330823,L-CARnitine in the Palliative Treatment of Advanced PANcreatic Cancer (CARPAN),SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,72.0,4.290459441148391,1,2,1,1,407,217,2006.0,1,0,0,0,0,0
NCT06462027,Packed Red Blood Cell Transfusion During Cardiac Arrest,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,1,3,1,1,1206,740,2026.0,0,1,0,0,0,0
NCT06421155,"Brain MRF in Children, Adolescents and Young Adults With Acute Leukemia",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,4,1,1,1,1364,1601,2024.0,0,0,1,0,0,0
NCT04828174,Anti-TRBC1 CAR-T Cell Therapy in Patients With TRBC1 Positive T Cell Malignancies,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,9.0,2.302585092994046,5,1,1,1,3681,193,2021.0,0,1,0,0,0,0
NCT02724917,"Safety, Tolerability, and Pharmacokinetics of APN1125 in Subjects With Schizophrenia",SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,1,2,1,1,5131,227,2016.0,1,1,0,0,0,0
